,channel_id,channel_name,country,genre_channel,join_date,subscriber,total_video
1686,UCBzrJ1zGf9-0cd5-n7sBraQ,Ø­ÙØ§Ø¦Ù ÙØ£Ø³Ø±Ø§Ø±,Saudi Arabia,Entertainment,5/27/2016,2249990,463
1687,UC-SH7ZCar_m5Udkthm3j0Uw,Mundo da Vivi,Brazil,Entertainment,11/7/2015,2246881,183
1688,UCEOGSdXwcXcNfcuDGbjmgOw,Julia MineGirl,Brazil,Gaming,9/21/2015,2246805,995
1689,UCRIZtPl9nb9RiXc9btSTQNw,Food Wishes,-,Howto & Style,1/15/2007,2245353,1344
1690,UCFQr7NSAtaJ8sBK66n1OSEg,Meghan McCarthy,-,Comedy,8/2/2007,2245081,215
1691,UC12_HhJo54uqZ5m6xCjoOFA,Super Kids TV,-,Education,12/18/2015,2243959,198
1692,UCHEE87fd9NhSiTI-ZAwlsrw,DIPT,Russian Federation,People & Blogs,7/3/2014,2243363,178
1693,UCpFHkjOa7ia6bH5_6cDsDXg,Complex News,-,Entertainment,3/13/2006,2241564,13019
1694,UCyGteX4xK-ZO7u9GMB8gKfA,MagmaMusen,Denmark,Gaming,4/18/2011,2241421,492
1695,UCez6_KPGd1bmixWTDBgHm3Q,Rainbow Learning,New-Zealand,Entertainment,6/2/2015,2240989,1043
1696,UCLwtEOmkc--NIOPgazIaZ7A,DILLERON â,Ukraine,Gaming,11/6/2010,2239935,1807
1697,UCZhXP0pl-eIfYZSNdfnnI0A,EnamorÃ¡ndonos,-,Sports,10/7/2016,2237632,3807
1698,UCRSvEADlY-caz3sfDNwvR1A,Huda Beauty,-,Howto & Style,1/14/2007,2237469,303
1699,UCbOo-f3InU38IZV5tREzsNg,Bay Riffer,Thailand,Gaming,8/22/2011,2237215,809
1700,UC0bC92gFO25qcJcECTQNN_A,Flakes Power,Brazil,Gaming,12/16/2012,2235385,546
1701,UCJHA_jMfCvEnv-3kRjTCQXw,Binging with Babish,United States,Entertainment,8/21/2006,2235304,96
1702,UC9M60NiMsUnSrXg24-GXHCA,lisbug,-,Gaming,4/12/2007,2234585,1309
1703,UCY3J7ceowh1kNrx283xtuYw,Top Trends,United States,Entertainment,1/9/2015,2234393,456
1704,UCk40qSGYnVdFFBNXRjrvdpQ,Taylor Davis,United States,Music,4/29/2010,2233940,172
1705,UCjx0-lAtcB7pTxT6MaGPs9g,Super Senya,United States,Entertainment,7/11/2016,2232391,74
1706,UCjHyFOH80C4x_2n_Korx4QQ,ThatsHeart,United States,Howto & Style,11/3/2010,2232282,399
1707,UCqvsPL3r5Z8023PyoIbiikg,Simplynessa15,United States,Howto & Style,6/12/2012,2232007,701
1708,UCBZjBKNMZoFih4ubdiIDWLw,NhacPro Tube,Viet Nam,Music,3/3/2015,2230690,420
1709,UCkQO3QsgTpNTsOw6ujimT5Q,Be Amazed,-,Entertainment,7/22/2015,2229418,510
1710,UCrFDdD-EE05N7gjwZho2wqw,thairath,Thailand,News & Politics,9/27/2010,2229341,79824
1711,UCu9MYfF0vosVcK38oNnnJxw,Farmees - Nursery Rhymes And Kids Songs,-,Education,6/20/2015,2228621,521
1712,UCR4RidHeLYLLFIgM5XycBXw,Inanna Sarkis,United States,Comedy,12/18/2006,2228405,38
1713,UCtylTUUVIGY_i5afsQYeBZA,Cole Bennett,United States,Entertainment,3/25/2013,2228059,288
1714,UCX11-lozMMyPKEJ_XrfQ64Q,NegoDoBorelVEVO,-,Music,4/7/2014,2227246,63
1715,UC2Yo5HbL-A7uoYvcl7pl7Jg,rewinside,Germany,Gaming,7/5/2013,2226018,3029
1716,UCnoqvTW4YZExfDeq7_Wmd-w,ETV Jabardasth,India,People & Blogs,7/14/2015,2225941,2701
1717,UCqTk2nsJ9K_PRaDFG0rY4XA,Alonzo Lerone,United States,Comedy,9/6/2007,2225637,326
1718,UCg_j7kndWLFZEg4yCqUWPCA,packattack04082,United States,Gaming,2/8/2007,2225463,6992
1719,UCEbpRAmSB6ZWMjyNTvpIkFA,ÐÐÐ ÐÐ,-,Nonprofits & Activism,12/22/2012,2224106,591
1720,UCo5zIpjl2OQkYatd8R0bDaw,Dulce Candy,United States,Howto & Style,6/15/2008,2223856,976
1721,UCSDMmlBoH5wJrKm82DpqXDA,General Tony | Clash Of Clans & Clash Royale,-,Gaming,12/17/2014,2223280,1548
1722,UCyRXnSFPjQ7JcQJvebSPYcg,à¸à¸£à¸¹ à¸à¸à¹à¸¥à¹à¸,Thailand,Entertainment,12/8/2009,2223143,1600
1723,UC2m1QsAWpTuf6RxnDwE46Jw,Gabriella Saraivah,Brazil,Entertainment,8/17/2009,2222051,260
1724,UCqwGaUvq_l0RKszeHhZ5leA,PietSmiet,Germany,Entertainment,3/19/2007,2221335,19263
1725,UC1jTVZboWRPpjGKAN921M5w,CiccioGamer89,Italy,Gaming,7/8/2012,2221105,4628
1726,UCY9Nban7R4xGwR3sPJzfIqA,Top Five,-,Entertainment,12/25/2012,2219062,239
1727,UCB96MmC7nKgxkCKdXmfhVRw,Montalvaao,Brazil,Gaming,11/17/2011,2218481,4502
1728,UCz_yY83qal6G8KGxRf8afpg,Toy Baby,United States,Entertainment,3/23/2016,2218346,40
1729,UC3V8twsHOUBGvM_xsQ_4ZJg,SurreaIPower,Italy,Gaming,4/21/2012,2217445,3812
1730,UCNtD7oDVld6YeaYV7tCXo1A,B20baOfficiel,-,Music,8/23/2010,2217112,106
1731,UC1_aBBbg4vzI_Y8QAolPcCA,KillerCreeper55 - Minecraft,-,Gaming,3/9/2012,2216596,845
1732,UCVXD2kNki3rfLMhF8uNIcBQ,Oum Walid,Algeria,People & Blogs,10/2/2015,2215921,570
1733,UCPejF2-Ftg8udrNssWX9V1A,LaGGeR,Russian Federation,Gaming,12/27/2012,2215918,1180
1734,UCN5xN8gIljvWYnsj06V8WbQ,Pyrocynical,-,Comedy,7/27/2013,2215478,489
1735,UC6oZDJZhFSFjSSHpzkyr03g,MediaProMusic,Romania,Music,10/1/2007,2215207,1066
1736,UC3Df9-SvQY9BbfCmyvR0J5A,SebastianYatraVEVO,-,Music,5/6/2014,2213750,11
1737,UC5ZkRnYd3__WBBGnAnWO9Cg,Shirin David,Germany,People & Blogs,3/19/2014,2212030,49
1738,UClOf1XXinvZsy4wKPAkro2A,PlayOverwatch,-,Gaming,9/27/2014,2210828,178
1739,UCsDG_lFhRcvC14XRYVLeIfA,Telemundo Novelas,-,Entertainment,8/14/2012,2210055,10942
1740,UCf574zNwJnOr_1qdoT7tdGQ,UhOhBro,United States,People & Blogs,5/28/2012,2209962,655
1741,UC56cowXhoqRWHeqfSJkIQaA,Bounce Patrol Kids,Australia,Music,1/1/2013,2209440,137
1742,UCPOIFuct7fjWKkiDRTNJqrg,Totally TV,United States,Entertainment,7/11/2014,2207711,351
1743,UC7LoPchI2eDpoEanAff27pw,SevenAwesomeKids,Great-Britain,Entertainment,2/27/2008,2207377,1925
1744,UCCdv8O4SIcISvAW94XdZTEw,MattHDGamer,Great-Britain,Gaming,1/5/2010,2207285,2001
1745,UCZUyMCUXFtqjjUp4gXbl7yw,Juana Martinez,MÃ©xico,People & Blogs,5/19/2009,2206282,114
1746,UCplwPnjH1AAB1He_7rMkHgQ,Michael McCrudden,Canada,Entertainment,9/9/2009,2206240,1049
1747,UC_FNd7A9b0adbxmpuzIm5ZA,IdunnGoddess,-,Howto & Style,3/31/2012,2206062,257
1748,UCsQG1uamy9ydZrF79v16IBg,NickJonasVEVO,-,Music,1/5/2010,2205975,83
1749,UCN3yYFkpi61f-cpDHkE3FAA,Perfectlaughs,-,Entertainment,4/28/2013,2204801,513
1750,UC71kKpUN9OQMl_HivC19A_g,Luh,EspaÃ±a,Gaming,2/13/2009,2204789,2442
1751,UCDfk8ogO6QGeJAYCY0QDzKw,Stephen Sharer,United States,Entertainment,2/27/2006,2200862,280
1752,UCzAkIgq9_98GxSOFP_MBwOw,Nawras Sattar|ÙÙØ§Ø© ÙÙÙÙ,United States,Howto & Style,6/3/2015,2200024,143
1753,UCyBpCOcUlajpV0rKugS443Q,Osman Vargas,-,Music,11/16/2013,2198613,870
1754,UCWqp_otGswgVvFjX0CB-HzQ,IShow,Brazil,Entertainment,9/25/2011,2197798,1025
1755,UCaPUg4BWXUO6fKp8HmFA1Yw,ApeCrimeTV,Germany,Entertainment,6/24/2011,2197568,997
1756,UCAW-NpUFkMyCNrvRSSGIvDQ,Ninja,United States,Gaming,11/11/2011,2197214,502
1757,UC8LaBH9v0bSEcEFck0RAfeg,DANCE TUTORIALS LIVE,-,Howto & Style,7/19/2012,2195951,217
1758,UC6-ymYjG0SU0jUWnWh9ZzEQ,Wisecrack,United States,Education,6/3/2013,2195371,359
1759,UCsDmESjqNPukDmVnuneLrqw,itsAlexClark,-,Film and Animation,12/2/2009,2194730,410
1760,UCx6kaIXjwz0vruWmsUPlHeA,Ameer Alabadi,Iraq,Comedy,9/9/2014,2194492,150
1761,UCfkXDY7vwkcJ8ddFGz8KusA,SEVENTEEN,"Korea, Republic of",Music,11/16/2012,2192199,317
1762,UCxnS0WDBVfBnTP2e97DYDSA,riserecords,-,Music,10/20/2006,2192045,3553
1763,UCiwIAU4SNlrcv47504JrJeQ,Azerrz,-,Entertainment,11/30/2012,2190424,159
1764,UCyFZMEnm1il5Wv3a6tPscbA,Genius,-,Music,10/19/2011,2189814,879
1765,UCNxfnR-xoreEMSHOmvcBRmA,FurkanYamanHD,Turkey,Gaming,4/10/2015,2189192,608
1766,UCCKJzBnveLS7oLpS8Q4m2eg,"ãããããããã¼Ch Sen, Momo, Ai & Shii",Japan,Howto & Style,7/20/2006,2189052,2389
1767,UCZkURf9tDolFOeuw_4RD7XQ,Demi Lovato,-,Entertainment,1/30/2008,2188721,189
1768,UCKq9JxyISqBHDd-fXfV3QtQ,FastGoodCuisine,France,Howto & Style,8/28/2012,2188572,903
1769,UCv5I8kinKQT_cBxhsscnlWQ,Toys Make Me Smile,United States,Entertainment,7/17/2015,2187507,52
1770,UCUrFWYicKHIMxh12CozCHSw,Myrkott,Saudi Arabia,Film and Animation,10/4/2007,2184595,250
1771,UCyS4xQE6DK4_p3qXQwJQAyA,DidYouKnowGaming?,-,Gaming,5/22/2012,2180358,355
1772,UCFDL0NuxUBAvvu1PnIwW2ww,Goose house,Japan,Music,7/1/2010,2179831,732
1773,UC8D3BeV7T9LEXQF2xieS46g,DeadloxMC,United States,Entertainment,2/21/2012,2178469,2096
1774,UC8OjoQHmGd7fDWluxKlQGdg,Danny Ocean,-,Music,8/14/2009,2177639,6
1775,UCuVpbMt4yu4I9eAey3khnGg,AdMe.ru - Ð¡Ð°Ð¹Ñ Ð¾ ÑÐ²Ð¾ÑÑÐµÑÑÐ²Ðµ,Russian Federation,Entertainment,4/20/2015,2176195,520
1776,UCP0GI-IbEZV59oExPioxeHw,IrmÃ£os Piologo,Brazil,Comedy,10/7/2013,2175018,639
1777,UCq49Dchmdahq2tS9TJCv7XQ,Azteca Novelas,-,Entertainment,4/3/2012,2174937,9130
1778,UCGb34D3ThpmjLNn-FLv2_yQ,PsycheTruth,-,Howto & Style,4/25/2007,2174490,2224
1779,UCnrGkE2AmBAv6Vxj6kjf1jg,Crescendo com Luluca,Brazil,Entertainment,8/30/2015,2174160,442
1780,UCRQebyNJm9YRyO5h0eWEVhw,Dark5,United States,Education,5/6/2013,2173471,390
1781,UC-4iZ6Hq-oSERqZnVbuYsUg,Felps,Brazil,Gaming,3/27/2012,2173056,1711
1782,UCcOeS5aEIadAhKtJ9_VKAIw,Ladylike,United States,People & Blogs,3/8/2017,2173020,115
1783,UCiBwOVBljEjcsLUjwI274Xw,The Top Comics,-,Entertainment,8/13/2012,2172595,378
1784,UCweQmad90LI3b1XrlGo0Edg,Katie OnTheRoad,United States,People & Blogs,8/31/2016,2170815,168
1785,UCmoX4QULJ9MB00xW4coMiOw,Sanjeev Kapoor Khazana,India,Howto & Style,7/29/2009,2170154,7371
1786,UCzS3-65Y91JhOxFiM7j6grg,Funny Or Die,United States,Comedy,4/22/2007,2170110,3380
1787,UCRvdeRQgvtFEO-jOW1cckcg,AtilaKw,Brazil,Music,5/12/2007,2169887,77
1788,UCQdk2saej6FXMllUqwShAYA,Toda Meiga,Brazil,Entertainment,10/2/2011,2169824,266
1789,UC4qGmRZ7aLOLfVsSdj5Se2A,TheThings,Canada,Entertainment,10/29/2014,2167992,495
1790,UCx07kDE-09z-sO2w2uEq3tA,vJOBivay,Russian Federation,Entertainment,3/21/2013,2167385,295
1791,UC19aAr6UojQesIVCBsXJGIw,O Que NÃ£o Dizer Oficial,Brazil,Entertainment,2/6/2015,2165568,143
1792,UC9ejK0A9NmIVoOQWx4_2iRw,ApoRed,Germany,Entertainment,8/16/2011,2165164,174
1793,UCvQECJukTDE2i6aCoMnS-Vg,Big Think,-,Education,10/1/2006,2164492,10578
1794,UCqkMn9bYQlhgzEjbktzEQpQ,HikePlays,United States,Gaming,8/26/2013,2164391,1985
1795,UCfRt399Q6kNLxS4YC8Xf8dw,Serum,United States,Entertainment,1/2/2013,2163023,296
1796,UCYC2wjLop-S6Ld4raeoUVNA,Angry Birds,-,Gaming,6/15/2006,2158744,1600
1797,UCGGhM6XCSJFQ6DTRffnKRIw,Muse,-,Music,9/28/2006,2158212,102
1798,UCjEPwaev8_zrpafISAPhruA,pixiwoo,Great-Britain,Howto & Style,6/7/2007,2157532,849
1799,UCvI5QEvQXYOtJN04RpGSIYA,JugandoConNatalia,United States,Gaming,1/21/2013,2157031,1572
1800,UCpg51gHHBvBYsMBhihx5goA,Juaum,Brazil,Gaming,12/21/2015,2156946,1610
1801,UCp4Fk7Xy_wYq8sFKcKNrQCA,Go Ami Go!,-,People & Blogs,12/3/2015,2156150,58
1802,UCdu8QrpJd6rdHU9fHl8J01A,Hope For Paws - Official Rescue Channel,United States,Pets & Animals,9/14/2006,2155876,321
1803,UC-ZROtSKHGERKmfuYL0AryQ,ShadowPriestok,Russian Federation,Gaming,3/20/2012,2152664,1898
1804,UCzKa8fRPoCbKh8O9yW2JK2g,æ¡å´æ äº/ããããããã,Antarctica,Comedy,3/18/2013,2151353,462
1805,UC_WRFODVLzrgfX4uyX2XyCw,Ingredy Barbi,Brazil,Entertainment,9/15/2012,2151094,290
1806,UC2D-GCxeE69hCUmRwISXABw,Logdotzip,United States,Gaming,7/15/2006,2150331,2380
1807,UCzKc6JrWSt_67UpEYIefrJQ,Marina Joyce,Great-Britain,People & Blogs,8/25/2010,2149267,235
1808,UCQySZQ6rrgJXRuonMwIIGMA,Cartoon Network LA,-,Entertainment,11/26/2009,2148219,939
1809,UC7QSVzzW-Q9cXtUOYIwtEfQ,Harold Benny,-,Comedy,5/3/2014,2148014,153
1810,UCdfq8-581QVUtVsa8ChVnDQ,Wish 107.5,Philippines,Music,7/13/2014,2147411,621
1811,UCc2_j9TZ1UU9nCedF3UsuFQ,Kiddyzuzaa - WildBrain,Great-Britain,Entertainment,2/25/2014,2147189,287
1812,UCqf2gzmKtH3PaAbt-qgFFsw,TLC,-,Entertainment,1/7/2006,2146957,6073
1813,UCjD2KyAEm84yVH8cTilID7Q,Cracked,United States,Comedy,2/8/2006,2146364,1707
1814,UCpaMmuG2YE88n4XX8zbliQg,ToyScout,United States,Education,3/11/2017,2144660,21
1815,UCC3OGYxHwV8pB5yLobw9KdA,Dobre Brothers,-,People & Blogs,6/6/2017,2141375,69
1816,UC74TKDOfP5ef0CQRT8Wg3tQ,Tealaxx2,-,Howto & Style,2/22/2010,2141182,218
1817,UCy2fvV-mH_4AcIgqnLg9uDw,T-Series Regional,India,Music,2/14/2011,2141173,15372
1818,UCvyTdLw8SkVmUcHYXSDEGwA,CashNasty,-,Entertainment,6/22/2013,2140756,2291
1819,UCwKTAvM2mY5-A4dFY4xCgqw,ZIAS!,United States,Entertainment,9/18/2013,2138826,428
1820,UCaLfMkkHhSA_LaCta0BzyhQ,Munchies,United States,Entertainment,3/24/2014,2138748,753
1821,UCwa-qCAFghXwkcQvLadzRxQ,Siphano,France,Gaming,2/12/2012,2138074,4076
1822,UCJ6Ro2AGCFTh4b1aNENUYEA,KidInkOfficialVEVO,-,Music,1/14/2013,2135877,95
1823,UCSse-lNI1DQ4w-8lh7vfPUw,Lolywood,France,Comedy,5/26/2015,2135378,177
1824,UCXm0v3a9g17bSATE-DMMxRg,guitarraviva,-,Education,2/27/2011,2135330,650
1825,UCMt4GuchIJh48XJFB3iyXQQ,Codiscos,-,Music,2/8/2007,2134988,4929
1826,UCXeAeYy7LPLTzGMeo8IBEgQ,KhalafZone | Ø®ÙÙ Ø²ÙÙ,Saudi Arabia,People & Blogs,12/9/2011,2134130,441
1827,UClW44KG_EKETupl-3BlnLSQ,Top15s,Canada,Entertainment,4/4/2014,2133278,242
1828,UCIvaYmXn910QMdemBG3v1pQ,Zee News,India,News & Politics,6/19/2007,2131896,73530
1829,UCV9OLReC5bMvuiCFGBdK7Mg,KsFreakWhatElse,Austria,Entertainment,11/26/2012,2131726,527
1830,UCrZJqaDXfdOQeSJymBH8K4w,Little Club,-,Education,1/28/2015,2130533,94
1831,UCcN8XHC3CQr8383LNywNUGA,Deimoss,-,Entertainment,7/23/2014,2130158,1199
1832,UCvebOuGWNvuUpZBzpV_Bc9Q,Mhd Officiel,France,Music,9/14/2015,2130014,18
1833,UC7e1XWjOlYy8XlNMeVxeKNg,Chotoonz TV,United States,Film and Animation,10/31/2013,2129625,893
1834,UC0fHhkG4aJIJed06_xz2W_A,heyitspriguel,MÃ©xico,People & Blogs,4/29/2012,2128833,788
1835,UCAqcGQU1veSGXfHqG7tkIrw,La Doctora de Juguetes,-,Entertainment,11/1/2016,2128351,156
1836,UCLcxQ8h1PX3WgLdgnJHcCxg,5 SposobÃ³w na...,Poland,Science & Technology,7/3/2013,2128241,269
1837,UCosXctaTYxN4YPIvI5Fpcrw,Coca-Cola,-,Entertainment,1/1/2006,2128119,2027
1838,UCsRW8ikkc-uISUXtNKBfFcw,Sparkle Spice,United States,Entertainment,3/21/2016,2127153,772
1839,UCHhXSfCzQYAAFkpdxr7QsaA,AAAjoken toys,Japan,Howto & Style,10/12/2012,2126895,1816
1840,UC6_NK7sQEz1wHAYalwh-mFQ,MOGOL TV,Russian Federation,People & Blogs,5/26/2014,2124752,536
1841,UCtfkNUjd4mPTfeyI0ehT1dQ,Lonrot,-,Entertainment,3/15/2006,2124300,173
1842,UCZa48HasUkTB9yW8LK5HUgw,CuriosoBen,United States,Entertainment,10/5/2010,2123701,181
1843,UCKk076mm-7JjLxJcFSXIPJA,outsidexbox,Great-Britain,Gaming,1/11/2009,2123592,2629
1844,UCvgteBQjoaxE0bhFkpu8qAw,Make Joke Of,India,Entertainment,8/1/2017,2123386,15
1845,UCDVPcEbVLQgLZX0Rt6jo34A,Mr. Kate,United States,Howto & Style,8/26/2009,2122222,518
1846,UCLBrzsFRM-PgnLgAaxOLRFA,SoyFredy,-,Comedy,5/28/2015,2121137,172
1847,UCKN9PT9mTOnUHqUnEE0gfyw,MissRemiAshten,-,Entertainment,4/1/2012,2120770,246
1848,UChQ-VMvdGrYZxviQVMTJOHg,ëí° TV,"Korea, Republic of",Gaming,7/18/2012,2120705,2858
1849,UCcEww0gS4RxgtLf2h_SuVUw,NEGAS,-,Film and Animation,7/5/2009,2119327,1011
1850,UCDlJD4ruyklM-OziyWsMZNA,vidamitica,Brazil,Entertainment,1/9/2014,2118359,472
1851,UCd3PaZEcxNru29bA4--WL_A,Mohamed AlSalim | ÙØ­ÙØ¯ Ø§ÙØ³Ø§ÙÙ,Iraq,People & Blogs,9/14/2014,2116902,135
1852,UCoN2GYfCN-fPl2e7LhjmMdw,NoMeRevientes,MÃ©xico,Entertainment,2/12/2010,2116386,546
1853,UCdoLeDxfcGwvj_PRl7TLTzQ,Onision,United States,Comedy,1/29/2006,2116129,453
1854,UCR-ZXezvsDLUb-vLv95AQQg,Jonatan Clay,-,Entertainment,12/17/2008,2115866,64
1855,UCQlVOYJyQp64rA12ac0mv6g,LAHWF,United States,Comedy,11/5/2009,2115850,204
1856,UCOOkCYthHdrpCZdytAT63GQ,Canal Desconfinados,Brazil,Comedy,2/1/2013,2115238,284
1857,UCooGCTBBJ2fPKmqruQJ1kSA,CELOPANâ¥,-,People & Blogs,3/12/2012,2114434,2291
1858,UCmoA2sg76rpt6pD4KKpWJTw,MayconLorenz,Brazil,Gaming,10/18/2014,2113721,1125
1859,UCdAFRh3rxx0Q_xxkS2_N2PA,Jayesslee,-,People & Blogs,4/22/2008,2113107,48
1860,UCakgsb0w7QB0VHdnCc-OVEA,Space Videos,United States,Science & Technology,11/9/2014,2112406,948
1861,UCls0I-w3ynnObiKL8QgBa6g,Benshorts,-,Comedy,1/19/2008,2112352,502
1862,UCbyGK5QKd3z0POnjEQ8jdtg,Amanda Cerny,-,Comedy,10/10/2011,2112151,70
1863,UCgWfS_47YPVbKx5EK4FLm4A,Jenn Im,United States,Howto & Style,3/1/2010,2112101,543
1864,UC0KiGuCTrehqzSQ7ikjxSQw,Patricia Bright,Great-Britain,Howto & Style,2/21/2009,2111781,603
1865,UCAH7rJ_y-y_0Gli4a4oDsJg,Ø§ØºØ±Ø¨,Saudi Arabia,Entertainment,8/7/2014,2111370,676
1866,UC5dr8DMXhPeU3yKpEn8nR7Q,Typhoon Cinema,Switzerland,Gaming,3/21/2011,2110706,998
1867,UC4JCksJF76g_MdzPVBJoC3Q,ARY Digital,Pakistan,Entertainment,7/11/2016,2110123,18821
1868,UC6ljvocrnN_0hA3PXr7W5rw,ThirtySecondsToMarsVEVO,-,Music,2/25/2010,2108852,44
1869,UCljYHFazflmGaDr5Lo90KmA,ãããã¼ãããããã,Japan,Entertainment,10/23/2013,2108180,383
1870,UCzJIliq68IHSn-Kwgjeg2AQ,Jackie Aina,United States,Howto & Style,3/12/2006,2107908,752
1871,UCDRWfWahOXidJMscr6M_akg,TIM,France,Comedy,8/22/2012,2107550,97
1872,UCtfmAa6885bqcOoCZVVZXrA,Nobreza Games,Brazil,People & Blogs,3/29/2012,2107160,292
1873,UCPmKDdmHl5F7EvJGFoSHOwg,Fiaspo,Brazil,People & Blogs,10/2/2011,2106491,387
1874,UCYXvAOKehklq8lXX9oJhsEg,MrUnfiny,Ukraine,Gaming,3/10/2012,2106189,1188
1875,UCPH3UFJx-Mj21bOFBeWvRjQ,Playground Family Fun For Kids,United States,Entertainment,12/31/2016,2103770,108
1876,UCwobzUc3z-0PrFpoRxNszXQ,YellowBrickCinema - Relaxing Music,-,Music,1/19/2013,2102302,1983
1877,UCzBmPliipCbFFxTiyNqasSQ,Gabi Luthai,Brazil,Music,7/14/2007,2101139,278
1878,UCY7tB-mpvlQeWgaCCS1Cmwg,GoldminesAction,India,Film and Animation,3/4/2015,2099901,408
1879,UCK0_zBeybLuyXbOcHp7wmJA,El Pulso De La RepÃºblica,-,News & Politics,12/12/2012,2099707,389
1880,UC_dxqNXNp9dqbyDCXQEMckw,WhiteZunder,-,Gaming,11/6/2011,2099421,3757
1881,UCRXiA3h1no_PFkb1JCP0yMA,Vogue,United States,Entertainment,6/29/2008,2099297,1931
1882,UCR-Y4lWmrCYbr1XavmNMlvQ,Canal Clash War,Brazil,Gaming,3/17/2015,2099249,742
1883,UCj9rK3jt8qmih4mZX0UL67g,DeGoBooM,-,Gaming,2/1/2014,2098087,1094
1884,UC6QdZ-5j9t_836_xJPAaRSw,kellyclarksonVEVO,-,Music,9/2/2009,2097140,95
1885,UC1NY-SbeAzcrtWfSZ927q0A,HeyKroni,Brazil,Gaming,11/23/2012,2096343,2736
1886,UCZzwjZPc6R_PbnDgFVMwlvQ,Capital FM,-,Music,12/20/2010,2095465,1923
1887,UCC6sWkXNQqyS2r6u6xQ_GdQ,JonasBlueVEVO,-,Music,12/7/2015,2095263,43
1888,UCR9Gcq0CMm6YgTzsDxAxjOQ,Grian,Great-Britain,Gaming,11/22/2009,2094544,364
1889,UCC6ayGbvqQ6R63aoz95ovuA,Patife,Brazil,Gaming,9/13/2012,2094312,5890
1890,UCduKuJToxWPizJ7I2E6n1kA,BroScienceLife,-,Comedy,12/10/2012,2093857,122
1891,UC5Yf3sFdmOGmf3Wn-STnkjg,Lartiste Officiel,France,Music,5/27/2008,2092676,28
1892,UCENeeLCbbDNAP-664-t26FA,RusGameTactics,Russian Federation,Gaming,1/6/2011,2092618,6487
1893,UCqECaJ8Gagnn7YCbPEzWH6g,Taylor Swift,-,Music,9/20/2006,2091313,157
1894,UCIkCzk3ezlAxX5r2OFlHLaQ,julioprofe,-,Education,2/18/2009,2090890,1026
1895,UCuN4A3GCUq5-0wJDSiJoxRQ,Anaysa,India,Howto & Style,3/10/2012,2089556,163
1896,UCkFYKn7RditA-BnWCTxJvMg,Ø¥Ø³ØªÙØ¯,Morocco,Education,7/1/2007,2089164,888
1897,UCA20sxpsvaQkWH9fZoukWJw,MUJER LUNA BELLA,MÃ©xico,People & Blogs,3/8/2014,2089020,209
1898,UCr8knzz5ua7wvmW-QHyzoIQ,Nim C,Canada,Howto & Style,6/24/2015,2088702,135
1899,UCYne4N06sHVhRBXS0Lq5D8g,Soprano Officiel,France,Music,7/17/2007,2088231,250
1900,UCXeSY_pfOKGh9WBmptzr-gg,Mica Suarez,-,Entertainment,10/27/2010,2087702,113
1901,UC7-EJtnI9Zdr6wBM4vdhnfQ,TopMax,-,Education,6/21/2015,2087203,316
1902,UCXW9I3tejb37PGHyHcQc6hA,TikTak Draw,-,Entertainment,3/16/2016,2087153,322
1903,UCDZE4wv5vQ5HYkADnc9FggQ,RoccoPiazzaVlogs,United States,Entertainment,4/21/2013,2087122,822
1904,UCIUKjjLfyf19Mr6Q_27GXlw,YGVEVO,-,Music,7/19/2010,2086949,50
1905,UCALvGYb5h_MZCzW_vG8d8eQ,Steve Aoki,-,Entertainment,11/7/2009,2085699,811
1906,UCcHNviEBSkpJK-IxFIckXJA,Swar Shuaib,Kuwait,Entertainment,9/5/2012,2085349,67
1907,UCuiVtdwBIH0vWwHRdE1NXKA,zegraca3,Brazil,Howto & Style,3/1/2011,2084224,738
1908,UCvNBXWGykQrWb7kPAn5eLUQ,Battlefield,-,Gaming,2/24/2006,2084059,214
1909,UCUe6ZpY6TJ0no8jI4l2iLxw,Nick Jr.,United States,Film and Animation,9/27/2012,2082347,1331
1910,UC__jn_Ze18H9LrFK99vweNg,DiÃ¡rio das GÃªmeas,Brazil,Entertainment,9/16/2010,2082222,360
1911,UCL7CNO0U9SjWFbu7veoLRBw,SnoopDoggVEVO,-,Music,5/12/2009,2081766,108
1912,UCYx9lhCw0u2-OoqVtEU0IMg,ë°´ì¯,"Korea, Republic of",People & Blogs,7/10/2013,2080373,1632
1913,UCt-WqkTyKK1_70U4bb4k4lQ,TomoNews US,-,News & Politics,1/14/2013,2079557,19772
1914,UC_hlt0tC9nsclVtHaWGhbEw,Gabriel Gomes,Brazil,Comedy,10/28/2013,2078522,104
1915,UCZz3_h8kVL2VlE784JDkA_g,SECRET INDIAN TV,India,Education,11/6/2016,2078157,710
1916,UCGzr1QtY9XHOIH012hbSxvw,Disney Junior LA,Argentina,Entertainment,12/2/2010,2077220,1214
1917,UC8bouf0Dbbojx3rTe_iAx5Q,Lais Oliveira,Brazil,People & Blogs,5/19/2015,2075816,161
1918,UCyE4KeQg54Bx34LxQB22xkw,Priscila SimÃµes,Brazil,People & Blogs,9/13/2011,2074944,606
1919,UCZMCU61JkQkqleoU7VyGncQ,Horia,France,Howto & Style,4/21/2012,2074217,340
1920,UC71093fnUtdfw7ZZW784FOQ,BhandarTV,India,Education,10/29/2016,2074142,343
1921,UCx5qQgFaVBfJJaw5hbE_MrA,Disney Junior EspaÃ±a,EspaÃ±a,Entertainment,4/25/2011,2073307,1285
